af_track_id,af_danceability,af_energy,af_loudness,af_mode,af_acousticness,af_instrumentalness,af_liveness,af_valence,af_tempo,af_key,af_speechiness,af_time_signature,af_duration_ms
0wGxHftiB6j0SDzrFkF2G7,0.623,0.681,-3.49,1,0.139,0.0,0.0946,0.453,121.98,7,0.0268,4,215336
4rIAqwhHGfWChQvQGYwEfR,0.671,0.616,-5.906,1,0.101,0.00639,0.0966,0.327,135.054,8,0.0483,4,200000
2wm6DCnWcWwfsIl0LvWYZ8,0.68,0.618,-5.469,1,0.293,0.0,0.252,0.366,96.111,7,0.0977,4,215874
7eurOgoz8MJB50prrw3Sv5,0.578,0.678,-8.206,0,0.143,1.3e-06,0.143,0.237,145.021,0,0.0666,4,232923
41BmSpGurS32HCl6O2UBKU,0.566,0.701,-4.716,1,0.219,0.0,0.135,0.358,100.021,8,0.0428,4,177600
3WgHKpcZfkAFzhrhuMTUgX,0.409,0.708,-6.001,1,0.235,4.77e-05,0.157,0.272,80.12,0,0.0514,4,258034
6UDrfHEnUWI3O03sacM3KO,0.587,0.668,-5.79,0,0.222,0.0,0.0589,0.124,93.974,8,0.0435,4,175851
3qlLSRfudjIMj9GyBcv1lV,0.695,0.625,-6.162,0,0.308,5.47e-05,0.22,0.344,93.04,1,0.028,4,195000
7pCOQEjSzfBAswhwEusLh1,0.47,0.852,-4.621,1,0.0119,0.00232,0.128,0.198,160.02,4,0.237,4,301500
1JUlWXa4Qn77rZL1otnhdR,0.618,0.754,-3.739,1,0.00271,0.0,0.213,0.485,148.013,4,0.0882,4,210928
2kRfv79CtGRYgkdCRiWNO3,0.635,0.689,-7.286,1,0.0451,1.88e-06,0.0894,0.329,102.002,11,0.0352,4,230221
5FAK7GY5W3PUBPLkJ6R2wq,0.691,0.665,-5.339,1,0.204,0.0,0.124,0.54,96.133,0,0.0798,4,203750
4aimS7UJHeBfF0eJDhIGBH,0.558,0.818,-3.871,0,0.203,0.0,0.221,0.452,92.005,6,0.0565,4,173478
5iPnsVuITetx7KctVo7RW9,0.568,0.728,-6.391,1,0.0313,0.0,0.951,0.165,127.918,7,0.0436,4,268612
65n4DkUhKUO4tECIabKwy1,0.438,0.856,-4.158,1,0.0268,6.27e-06,0.375,0.49,127.991,0,0.0584,4,224520
4DHRbvvQyC3mBa3Y0JNl4n,0.541,0.65,-4.665,0,0.211,0.000128,0.1,0.356,95.019,8,0.0414,4,197053
6tv43DiBgTHgC0dtID2MXW,0.578,0.491,-8.544,0,0.203,0.000378,0.182,0.64,98.273,11,0.21,4,184814
3HKiR4t12GW18bnPUVhx5l,0.427,0.836,-3.323,0,0.0456,0.00238,0.369,0.248,150.128,5,0.0466,4,278400
4ajF5UznaEpfHFXv64AQ7T,0.656,0.624,-6.726,1,0.162,0.0,0.101,0.284,100.032,0,0.0288,4,173700
1Aw0wPIW70GsV9KoD8m7Ps,0.583,0.86,-4.347,1,0.0238,1.33e-06,0.0977,0.288,127.024,8,0.0839,4,221533
4e1V6XqJ0GbagtTaI6ytUS,0.532,0.792,-4.572,1,0.027,1.72e-06,0.101,0.38,127.989,3,0.0394,4,204223
7egj375ez0KtF3bYCfAHdZ,0.582,0.681,-6.138,1,0.342,0.0,0.186,0.273,95.995,5,0.0458,4,230000
6ghGfGpipODLLDyzcolTGW,0.64,0.894,-5.117,1,0.206,4.21e-05,0.141,0.363,123.018,11,0.0982,4,224878
3qhfXNcG8fGZdyNhiBpeDD,0.578,0.696,-4.302,0,0.382,0.0,0.212,0.519,104.991,0,0.0317,4,236139
4OCvd4ila7Zp0tEsFWs2hP,0.576,0.85,-3.653,0,0.309,0.0,0.341,0.18,142.012,8,0.117,4,226613
6E1OJ2yc8uxlwDDNHC1LVx,0.488,0.863,-4.577,0,0.0435,6.45e-06,0.109,0.253,144.938,4,0.0855,4,218690
7wNWHfyUjn96VkmI63XTDf,0.616,0.844,-4.908,0,0.0354,0.00234,0.236,0.183,92.024,9,0.029,4,187826
44oL4Cwc1jkTxLH5kwHe1a,0.48,0.73,-4.352,0,0.00841,0.0,0.103,0.295,91.988,5,0.0366,4,204783
7iYMW4Ww40RAbfeccmzMQa,0.465,0.77,-3.738,1,0.0138,0.0,0.0956,0.358,172.747,3,0.0692,4,219191
7JWVoYwmKrFWpHaXCCcyiH,0.298,0.579,-5.425,1,0.0588,0.0,0.115,0.131,160.067,7,0.0465,4,248250
55BmcYqf7OCjepGCKfmJRo,0.499,0.872,-4.58,1,0.0561,0.0,0.106,0.25,146.888,5,0.102,4,188147
2rOfnCrbxZpMvENtx8LqY9,0.486,0.734,-3.956,1,0.15,2.46e-06,0.131,0.161,146.458,11,0.0517,4,207349
7MFahU9vl5TWlei936k7n6,0.567,0.84,-4.98,1,0.00407,0.0174,0.292,0.46,104.976,4,0.0528,4,260088
39glqzRVRAy4vq3PqeTGb8,0.452,0.465,-10.006,0,0.0589,0.000524,0.095,0.0832,149.586,4,0.0344,4,256043
3rwdcyPQ37SSsf1loOpux9,0.542,0.894,-2.879,1,0.0236,0.0,0.132,0.296,127.947,1,0.0676,4,208133
74sgVh6hniNlOaAJmzrOKp,0.591,0.699,-4.721,0,0.0202,0.0,0.115,0.212,131.962,2,0.0325,4,203636
5uGCoNepb3NfYHzdVDXQtC,0.545,0.323,-12.006,1,0.102,2.74e-06,0.107,0.193,149.941,3,0.0391,4,215200
3VHNuIXr0uRzVFsw6kNFPW,0.454,0.809,-3.333,1,0.531,3.02e-06,0.137,0.2,113.635,8,0.0528,4,226316
1Ocq0NTmglaMcxIGarSSLY,0.535,0.633,-5.026,1,0.232,5.54e-06,0.11,0.21,140.949,1,0.0486,4,214286
2nkG1q8Iix1HChLYtJFrex,0.818,0.489,-10.085,0,0.0546,0.023,0.0901,0.179,123.996,4,0.0885,4,232351
1KamYvfe3xmvhmXicpkTsS,0.722,0.881,-9.463,1,1.57e-05,0.614,0.316,0.369,130.003,5,0.038,4,316000
5lhHhePD9IWBj4Pp0LjL2F,0.837,0.677,-8.518,0,0.115,0.00161,0.0874,0.798,124.008,9,0.0412,4,285852
2MFVal6TrCwl4RH98I2M8n,0.551,0.973,-5.175,0,4.08e-05,0.885,0.0979,0.411,150.001,5,0.0368,4,182500
0gJXqAhCNSx8TmE51tnG0M,0.664,0.836,-5.261,0,0.332,1.32e-06,0.338,0.888,119.88,2,0.112,4,197898
0NinugNJlqxWVLohmBpHvV,0.813,0.483,-13.568,0,0.000751,0.921,0.0793,0.558,123.009,0,0.129,4,271220
41EyCpjvtietoAXwg56Zjc,0.499,0.562,-12.492,1,0.00431,0.000225,0.083,0.559,104.984,5,0.0249,4,234731
2RZAEHKnwWecwUk8qVuYiM,0.783,0.87,-6.424,1,0.00149,0.0732,0.058,0.306,143.068,6,0.578,4,268531
4E4LASqbJ6ikLFgfHIQmJx,0.678,0.731,-8.853,0,0.156,0.87,0.101,0.705,129.992,9,0.0648,4,326769
1IdKuB3Pnj3HOViSIZHTzs,0.757,0.902,-2.712,1,0.0274,0.0166,0.321,0.789,104.016,6,0.0472,4,207042
4D9jZOZpWjPTSQLCsKBEwE,0.278,0.747,-6.121,1,0.351,0.0,0.0403,0.198,145.123,9,0.0549,4,218483
2Ph3aZhN44fMzXxmeW4aBw,0.594,0.698,-11.84,1,0.011,0.878,0.0406,0.0645,133.005,1,0.0433,4,384000
1FsdEo2ji5wjI1OqvQ3xAE,0.776,0.831,-5.322,0,0.00528,0.915,0.087,0.212,134.989,0,0.0456,4,120947
105uuUkkh85a9G6OZQzvHE,0.769,0.622,-12.721,1,0.0788,0.112,0.153,0.45,122.006,0,0.0342,4,179139
69l0Dyhy2pprXgZ5YX4rAf,0.645,0.748,-7.999,0,0.00362,0.00181,0.254,0.0788,124.92,1,0.0357,4,228495
3UsqZkuHiBXIUl46GsZiCD,0.558,0.75,-5.871,0,0.000355,5.17e-05,0.125,0.119,128.014,3,0.0328,4,191265
1vnfbz35mnFizpSuVnYoDG,0.714,0.899,-5.379,1,0.0287,0.0,0.249,0.933,129.956,2,0.154,4,216923
10eTLaBl3MPqKzgm90ZfrU,0.639,0.757,-6.202,1,0.000206,0.56,0.2,0.213,128.01,6,0.0371,4,199385
1hximnciSVhlyATFo9i5N0,0.636,0.646,-8.096,0,0.473,1.16e-05,0.0885,0.128,124.908,10,0.0402,4,177582
6O4ZuMSOh6JVuyCIycaQB3,0.852,0.689,-4.819,1,0.00981,0.124,0.0682,0.656,120.004,10,0.0638,4,354000
5jkuludTnPLOfvcN5PATWJ,0.823,0.925,-3.644,1,0.0556,1.82e-05,0.101,0.924,130.026,2,0.0309,4,254151
6c6p7nfzKTiBTfmnWaKzu0,0.622,0.671,-8.6,1,0.000901,0.622,0.0756,0.706,125.001,8,0.0352,4,293299
7snVrPreizmWgxK2lXAioC,0.768,0.894,-14.108,0,0.000372,0.916,0.106,0.0384,140.029,10,0.0526,4,273264
06Nd516Lt4T9Y9LIfGeLux,0.857,0.52,-12.819,1,0.00373,0.0106,0.087,0.681,139.983,6,0.145,4,170629
6v4EZKfl4gAm85Dw1BuUIg,0.699,0.727,-7.858,1,0.00401,0.325,0.0509,0.681,121.965,2,0.0342,4,241967
3sQfB3qhgsSTCdh55ai8zj,0.857,0.764,-6.211,1,0.122,0.000366,0.0847,0.891,119.99,0,0.246,4,183997
7pr168TcvrcajZoKC0qxi7,0.7,0.593,-7.164,1,0.00516,0.432,0.141,0.336,128.005,0,0.0395,4,214687
05spZGjDdUaVc3QAv4ilY8,0.886,0.801,-4.781,1,0.0139,0.0,0.136,0.557,117.16,0,0.0673,4,151714
3IU7kPq7nceGAePo1hY2Ta,0.51,0.769,-6.662,1,0.00487,0.000457,0.25,0.243,91.969,0,0.0321,4,230672
7j984GrN3brJOMNzXmffg7,0.74,0.494,-12.662,0,0.282,0.862,0.102,0.829,82.969,6,0.0912,4,104096
5C9hWBMKXj2WN2j674bmHJ,0.736,0.675,-6.593,0,0.0449,0.0,0.111,0.425,99.967,9,0.0509,4,239307
2ruLk85iMXVqD06ccKvefd,0.588,0.581,-9.581,1,0.115,0.0,0.513,0.453,127.971,3,0.0321,4,200640
139kead5qSlyH0iZfsY4lI,0.648,0.81,-5.798,0,0.0348,0.000263,0.271,0.548,100.044,6,0.064,4,228868
5I9P0RYdL5AVATzHSW2Mjw,0.4,0.455,-9.064,0,0.0238,0.0,0.0666,0.529,144.636,0,0.0603,5,175621
63PJJreKefgW6oIDXkXgiS,0.877,0.607,-7.012,1,0.238,0.0,0.0567,0.431,103.986,4,0.0647,4,205427
22OkYzlU46O7PF5Kw4YfKF,0.834,0.895,-3.919,0,0.0323,0.0031,0.096,0.703,115.993,11,0.0893,4,159154
4TWweFic7KA6u4yrm92guH,0.525,0.843,-5.247,1,0.156,0.0,0.063,0.614,149.995,0,0.0512,4,224064
77yhWjXlpQzmbId8mnZpsZ,0.939,0.403,-7.517,1,0.0769,0.0,0.0875,0.602,117.003,10,0.1,4,153320
3lhmj5XfT5poIR5ozhiDmH,0.663,0.824,-4.053,1,0.0261,0.0,0.136,0.588,126.055,7,0.0585,4,206490
5tqDJzxqgbYKBiGlHDvun5,0.539,0.849,-5.846,1,0.0407,0.000262,0.223,0.432,127.968,10,0.0776,4,283298
5lNuqFVMca4vPupY10cH0J,0.739,0.619,-6.669,1,0.0572,0.0,0.105,0.58,112.961,10,0.162,4,222787
0aAVBcORefVNADGxgqh8XM,0.583,0.723,-3.888,0,0.128,0.0,0.323,0.351,128.138,6,0.0434,4,217499
2ULg8Cw0Ckn5JDGUkCNXko,0.443,0.726,-3.745,1,0.416,0.0,0.369,0.37,119.824,7,0.167,4,220000
6QprbmHDb3yVNVTwlmaTkS,0.529,0.739,-2.62,0,0.233,0.000815,0.112,0.183,141.889,7,0.0301,4,211690
1oUb2nyyq0IWVj1nsuft0H,0.673,0.894,-2.73,1,0.148,3.4e-06,0.141,0.63,118.894,0,0.0594,4,219240
4qABfS1RaGVXdBhj2BQyhO,0.506,0.805,-4.119,1,0.00711,0.00193,0.0856,0.383,126.008,1,0.0469,4,227074
77TT8Xvx637TpzV8kKGkUw,0.604,0.788,-3.673,0,0.0678,0.153,0.127,0.301,126.06,0,0.103,4,245040
1HfPcQ3c2HyGeID3u1lmCa,0.491,0.857,-2.634,1,0.0834,7.57e-06,0.344,0.395,129.971,7,0.0656,4,222500
2QD4C6RRHgRNRAyrfnoeAo,0.691,0.921,-1.702,0,0.174,0.0,0.331,0.802,130.072,8,0.0535,4,201000
0385HqYimoTQaHZP17KwG1,0.738,0.776,-4.808,1,0.0234,0.0018,0.0775,0.608,127.984,1,0.0392,4,215520
44906V2WC6k59u06A8CO9D,0.68,0.799,-5.805,0,0.0323,0.0459,0.123,0.744,120.031,8,0.0347,4,210634
7d370xeaJldl9wZ6QnL3zs,0.598,0.792,-4.043,0,0.121,0.0,0.158,0.732,97.479,11,0.0478,3,206327
1lCfZOuD64LR9J1woSivou,0.491,0.844,-7.252,0,0.00306,2.9e-05,0.345,0.308,166.056,2,0.0626,4,227493
3D6FxHXduqSEY5uBfEPuSD,0.544,0.811,-2.271,1,0.052,0.0,0.121,0.188,129.011,8,0.0515,4,206320
4UIAJ1WnUvAPPdkzq2rn1i,0.56,0.916,-3.328,0,0.0362,0.000963,0.102,0.585,144.933,7,0.0661,4,162383
0bmB3nzQuHBfI6nM4SETVu,0.542,0.894,-2.879,1,0.0236,0.0,0.132,0.296,127.947,1,0.0676,4,208133
05dL7chWJaVjMJnGO1YCKk,0.542,0.795,-3.131,1,0.0664,2.89e-06,0.313,0.251,128.959,7,0.0379,4,228837
0rCuRc07y6l1kPYj0JSRg5,0.527,0.845,-3.721,0,0.0335,0.000127,0.144,0.554,128.023,1,0.121,4,214326
6hJSH3jS9jG6khVclppBJw,0.547,0.886,-4.017,1,0.000619,0.000232,0.193,0.294,145.055,8,0.0308,4,188680
0SWR0r19WhdCRFzkxBlYJW,0.51,0.785,-3.096,0,0.0284,0.0,0.167,0.155,129.068,7,0.0495,4,213853
5AsC2kPe77WqeeKNVWxrI0,0.462,0.527,-6.751,0,0.068,0.0,0.173,0.304,159.799,11,0.0671,4,232500
2UXfcIiYWyIvKBlHyNQlsD,0.482,0.887,-4.344,0,0.12,0.0,0.256,0.501,125.945,0,0.092,4,225973
4YK48OgaAKpBEaRS7ZhCuf,0.512,0.979,-3.87,1,0.000192,6.16e-05,0.842,0.409,131.03,0,0.0654,4,275573
6TCk1yecQRDU5sXG3vjTYj,0.633,0.856,-4.934,0,0.00375,0.0,0.136,0.825,128.013,1,0.0736,4,210480
1JDfWFKXGxMjStMXfMRkto,0.626,0.906,-4.126,1,0.00596,0.369,0.783,0.337,127.993,3,0.0352,4,240000
4Uem7GbHwFucQQUS2f01dU,0.443,0.948,-3.29,1,0.0124,3.99e-06,0.131,0.341,127.928,4,0.108,4,200435
1etygKJ8H3NdhX2SljkNpi,0.677,0.904,-5.249,0,0.00288,0.0,0.372,0.679,127.999,11,0.232,4,307969
7blHz7paIX6m7WGcsC1gQ0,0.337,0.893,-2.908,0,0.00565,7.19e-06,0.282,0.291,99.718,11,0.376,5,192000
4TNWgANrFMzz9qfPlBNopm,0.392,0.828,-3.745,0,0.0436,4.6e-06,0.0756,0.207,128.091,10,0.0502,4,241875
1nas007nDbzLwDGwvMdz79,0.496,0.789,-3.648,1,0.183,0.0,0.34,0.286,127.961,1,0.0839,4,210469
7olq1ySJU0pSghGyBj5yTK,0.598,0.693,-8.273,1,0.204,0.121,0.102,0.181,144.941,8,0.0753,4,210207
5mOVGtU5mxgZWfdo8FyxMf,0.554,0.754,-5.324,1,0.0555,0.0,0.0884,0.264,125.922,11,0.0326,4,194351
4m44w58OgkMpRrFaw6f4QJ,0.439,0.648,-3.643,0,0.019,0.0,0.343,0.0546,127.954,3,0.0325,4,210938
7j3HTSCtsbMGDUBwiAP7pw,0.511,0.724,-4.333,0,0.0773,1.09e-05,0.155,0.132,80.01,0,0.0495,4,244611
2KKtVbiUduFBMSRDjijMWz,0.63,0.773,-5.008,1,0.00106,0.208,0.074,0.34,127.979,6,0.0303,4,372367
6vit6hVkFt5cf3eWTG2oDC,0.54,0.791,-5.732,0,0.00056,0.017,0.662,0.439,127.975,11,0.0759,4,185583
2TsMgZTaacXikcOAEezzyk,0.49,0.72,-3.797,0,0.0691,0.0,0.121,0.428,125.993,9,0.0351,4,265660
3qO8p5ccCElEk2MMAI0u4J,0.5,0.82,-4.024,0,0.0629,0.000372,0.598,0.294,147.946,7,0.0644,4,204000
5qsKdwDWbhNTygUO4mGpix,0.377,0.858,-4.9,0,0.134,0.00185,0.0985,0.117,174.751,11,0.148,4,234475
0jPU39bL0SrCmYc1RwbFkX,0.47,0.85,-2.825,0,0.0627,0.0,0.118,0.148,149.876,1,0.0363,4,197840
4nP6jRqPZjFGDfBZpwxwh2,0.513,0.689,-3.548,1,0.172,0.0,0.248,0.41,128.097,8,0.0359,4,208125
3f9DeMtU3Sifmf5dqs2Ava,0.613,0.765,-2.974,0,0.055,0.0,0.205,0.335,144.893,9,0.0568,4,210307
526JRJ6gBGXWPCc4iZgEGp,0.567,0.825,-5.324,0,0.211,2.26e-06,0.342,0.102,128.027,8,0.0829,4,232520
0gE8dn0iFfXoSLLakAPDKZ,0.511,0.978,-1.865,1,0.0271,2.47e-05,0.695,0.239,127.929,5,0.175,4,245625
3mha0HzD52axbosG3H4Xsm,0.344,0.73,-6.582,1,0.0125,0.00039,0.0966,0.0769,93.702,8,0.0486,4,231720
2nHYDKaWCLNGYMPF0mNLCr,0.632,0.681,-5.023,0,0.128,1.53e-05,0.116,0.633,126.477,0,0.115,5,167000
3Wiq7pU64CJDhq7W44TYft,0.419,0.632,-6.283,0,0.000871,5.26e-06,0.382,0.194,127.997,11,0.0481,4,254923
0UdTBg2IUhP5GK8N2xN67O,0.721,0.933,-4.249,1,0.0195,0.000365,0.0558,0.182,125.012,2,0.17,4,384493
4oHmgneU9dwYoqg0SJSOCf,0.762,0.87,-3.287,0,0.0788,0.0,0.137,0.753,132.049,6,0.128,4,230635
5aSpdEubSdMnRNevctb55H,0.717,0.812,-5.327,0,0.0214,0.00277,0.111,0.574,145.043,0,0.0943,4,236639
6q9hemM78FDsDJ2CHxpV5N,0.471,0.801,-3.683,1,0.196,1.22e-05,0.232,0.69,184.113,5,0.0419,4,287547
7j56HrjR9cGzvekvZY3Faz,0.636,0.836,-3.004,1,0.00609,0.000157,0.0828,0.715,139.956,8,0.0427,4,193253
14eqkkICgX9BTqL8qykxJ7,0.618,0.961,-2.191,0,0.00024,0.687,0.497,0.505,127.992,11,0.0548,4,253125
6BLOGv41SktD5DjhCcqwah,0.452,0.748,-4.748,0,0.00762,1.34e-05,0.572,0.183,140.059,8,0.0323,4,312744
1mPPo1eG1joz3HX0Ecw9LL,0.436,0.922,-3.279,0,0.00374,0.000413,0.253,0.0928,150.151,11,0.0627,4,330400
3rfhI32Il2hVRKDkuGeeen,0.595,0.912,-3.428,0,0.0434,0.0,0.259,0.762,128.024,10,0.0884,4,234453
6p2l8mki7sBTvF89R3tcBj,0.695,0.643,-5.081,0,0.0325,0.000823,0.104,0.376,107.005,5,0.0321,4,200760
7sG2bWi2eDtvX9vX8yC1Gn,0.545,0.65,-5.853,0,0.00308,7.98e-06,0.122,0.121,143.937,7,0.0315,4,233773
2meEiZKWkiN28gITzFwQo5,0.623,0.734,-5.948,1,0.0162,1.75e-06,0.145,0.37,107.853,9,0.107,4,244453
5t5e19EoXJGGt3l6XNnRgx,0.598,0.842,-5.612,0,0.0978,7.67e-05,0.644,0.591,103.921,5,0.0815,4,152461
16zC5e1Sgl1FjEw0zPfG92,0.723,0.816,-4.486,1,0.00763,0.0,0.126,0.235,117.993,7,0.0759,4,237973
6LbrOTiIwGukPe7qpbC30l,0.55,0.794,-6.707,0,0.101,2.74e-05,0.418,0.476,159.923,9,0.0856,4,188250
2egKQvoHiCJyHXn8lRlsrl,0.695,0.797,-5.199,1,0.00259,0.112,0.664,0.297,124.972,7,0.0548,4,237051
7t8qTDoVozTk6Sn9CMLttT,0.781,0.588,-5.348,0,0.317,0.0,0.0983,0.564,93.979,6,0.0386,4,208973
2HJQcyUpmUuvzS5vBAICIc,0.776,0.715,-6.587,0,0.0971,0.0131,0.247,0.502,99.951,5,0.0505,4,231813
7vRriwrloYVaoAe3a9wJHe,0.492,0.275,-13.4,0,0.687,0.0,0.101,0.18,92.6,6,0.3,4,251034
38510fWvtOkrFjg2EDkJtT,0.495,0.777,-5.764,1,0.119,0.0,0.425,0.812,104.458,7,0.177,4,231813
1Hk0QRlUFCHYG6zIvUh0Xd,0.583,0.748,-4.798,1,0.00689,0.0242,0.22,0.255,142.012,6,0.0291,4,233239
1V3BpCUSyBt9PDZ309652A,0.708,0.936,-2.098,1,0.01,0.953,0.194,0.725,141.989,0,0.0434,4,182535
68pL3hokJXKJ1vJSaEhKr7,0.561,0.885,-3.096,1,0.00551,0.805,0.0621,0.692,145.063,8,0.0431,4,228414
28vduaXm4uHj01C4Ey7ebe,0.549,0.832,-3.424,0,0.162,0.0,0.117,0.19,168.025,0,0.0964,4,189107
4QPDhJZOme7hpreUuOSLWE,0.67,0.686,-5.486,1,0.062,0.0,0.216,0.208,170.037,2,0.0509,4,203533
6NsxPxFzZ18TKBcTgxX3dh,0.576,0.934,-3.519,0,0.0555,0.0,0.103,0.392,125.929,0,0.178,4,206667
6GTxdh4FiA8XyCLFK1vvgG,0.609,0.867,-4.941,0,0.000279,0.00145,0.1,0.135,135.028,11,0.0506,4,263107
69bDRy5MeWQl1lNeEJQIBE,0.704,0.696,-3.359,1,0.0112,0.0,0.691,0.44,169.988,11,0.112,4,217373
56urRCfhQX5H3tfGt6q3uU,0.673,0.652,-4.245,1,0.0314,0.0,0.158,0.0395,119.96,0,0.0589,4,256320
2cs9NbGdcutSqoy0SEmyuY,0.539,0.58,-5.853,0,0.503,1.76e-05,0.119,0.246,129.949,6,0.0405,4,213240
1CpCIb8zybdjskLQRL6rEC,0.554,0.778,-3.905,0,0.156,2.72e-06,0.117,0.213,79.982,10,0.0466,4,286880
7FrQfROirwZQH9YPskADJA,0.778,0.404,-7.218,0,0.623,0.019,0.105,0.66,80.502,2,0.0459,4,175901
7B1Dl3tXqySkB8OPEwVvSu,0.596,0.952,-4.364,1,0.00131,0.0,0.598,0.571,127.945,7,0.0873,4,234360
1almCHdsfikRPfVB9VrEdT,0.5,0.292,-8.554,1,0.746,0.0,0.188,0.37,145.879,0,0.0323,4,185200
7xrA11O07xo57Bbg6p4hck,0.628,0.74,-4.836,0,0.00415,0.0,0.277,0.257,86.983,5,0.0358,4,193893
0qRZ9ydGdzeVk3S01pLGoJ,0.687,0.645,-8.38,1,0.0362,0.0,0.201,0.619,84.925,1,0.19,4,218480
3LGxef3inmn5jMLGDz9lqw,0.69,0.524,-8.39,0,0.0415,3.16e-06,0.17,0.562,164.023,6,0.103,4,223080
6yrOS1fhNjS9QjhoixoLTl,0.629,0.861,-1.519,0,0.0495,0.000485,0.279,0.45,117.925,4,0.072,4,232500
6str6hBCPSjfhSIS4qscDJ,0.525,0.77,-5.385,0,0.0981,0.0,0.301,0.681,79.837,9,0.29,4,167613
3cNjgVBKTJ1SvKhunrCdVy,0.513,0.768,-4.868,0,0.0118,1.94e-05,0.294,0.235,84.264,4,0.0587,4,210580
7BdnIXtVhA3cmaGNQtM52o,0.726,0.613,-5.348,0,0.234,2.11e-06,0.19,0.284,98.027,5,0.0621,4,135874
2H4PYDafEuMvHqbkErc0vE,0.893,0.199,-11.758,0,0.124,0.00037,0.0865,0.339,95.065,7,0.239,4,171789
4uz1dfMq6nXBputSKnAqRG,0.645,0.814,-5.934,0,0.164,1.64e-06,0.213,0.519,145.036,8,0.0667,4,190345
1Vr0QupON4oPqAc2yqnfjF,0.522,0.834,-2.752,1,0.0681,0.0,0.126,0.346,100.005,10,0.0347,4,202778
0B8B8cVRFIG1yznoQe7c9s,0.626,0.717,-5.751,0,0.017,0.0,0.261,0.56,105.039,8,0.0375,4,247427
3JgVSANe9EurifYohsq0MP,0.577,0.911,-4.449,1,0.0186,0.0587,0.159,0.543,160.036,1,0.0512,4,180150
66Aow5bwWqa9ND3rFilJ6I,0.68,0.805,-4.917,1,0.0141,1.32e-06,0.144,0.185,102.001,0,0.0449,4,199560
1sfSPlgRbo15MaQXCkCPgA,0.706,0.852,-2.399,0,0.0109,0.0,0.0504,0.27,110.017,1,0.0369,4,266182
1sZnQFDHBNr3BRa89NnKo9,0.569,0.844,-6.174,1,0.0189,0.187,0.587,0.27,125.036,4,0.0369,4,209345
5wQRNkb7OhzJoT1P0OZ4Rw,0.672,0.386,-9.715,1,0.389,0.0,0.0838,0.529,90.082,0,0.264,4,221333
0JWeXAsgB7Bz9I87hmGpB9,0.658,0.88,-4.582,0,0.0154,0.0,0.235,0.831,90.018,6,0.0845,4,190813
3RxPTqpDtIeLBKqInzYjSe,0.597,0.65,-7.213,1,0.464,0.0,0.121,0.732,78.52,10,0.158,5,218987
3dzZcaOz9vzSjAL0tyOQbv,0.727,0.711,-3.142,1,0.0812,8.54e-05,0.0608,0.414,125.036,5,0.0412,4,244345
74Ru27B7Jx8mBt5MGvGLLv,0.572,0.754,-4.148,1,0.0949,1.86e-06,0.0985,0.423,150.068,1,0.0564,4,240500
2sApUgcQQL2m0quuYgq0ec,0.705,0.903,-4.016,1,0.0247,0.00167,0.217,0.472,108.914,3,0.0282,4,191560
0NXbteSHrnUtx0WJjjWpR9,0.707,0.832,-4.712,1,0.136,0.000129,0.248,0.391,105.008,0,0.0255,4,197803
0FOPDqF7FBZwHITfKHMvLK,0.681,0.922,-3.592,1,0.107,0.00167,0.0938,0.566,156.071,5,0.0779,4,190912
0ooWMXBBZF8GHMyZZKOX7S,0.724,0.723,-3.476,0,0.128,0.0,0.252,0.642,114.972,4,0.0896,4,187842
0SujigeT7cxuxBfhN3eOcp,0.803,0.743,-3.602,0,0.105,2.12e-06,0.099,0.674,108.005,1,0.0681,4,203180
5wbrX8xNwkrNdXf6lBWvP0,0.603,0.7,-5.601,0,0.314,0.0,0.336,0.56,95.921,6,0.054,4,202976
3ujstzIS9rVc7HlCg0Xwmo,0.68,0.888,-7.261,0,0.00109,0.785,0.0536,0.597,121.992,6,0.039,4,182951
1IDgkox263J3wzZOew2ZFR,0.708,0.86,-7.432,1,0.00163,0.823,0.0632,0.424,124.002,2,0.063,4,403922
2EjN9jtgovwI8XSYnhoVmf,0.634,0.846,-7.848,0,0.00509,0.695,0.229,0.818,128.009,11,0.0456,4,426947
5aTltn3BjxXqxoVfchFLlO,0.754,0.856,-9.583,0,0.0134,0.827,0.113,0.116,124.003,10,0.0522,4,420000
1rP7ICGrYCqWYwB7SnblXd,0.733,0.676,-5.206,0,0.0141,0.456,0.0563,0.655,123.969,3,0.052,4,412081
2HLMVKzZY1R7elt9aiBmbu,0.788,0.902,-8.131,1,0.02,0.923,0.101,0.0438,122.009,2,0.0446,4,417111
5O6ZKhH3DdUtDNrElPHJN6,0.807,0.846,-7.814,1,0.000199,0.833,0.0183,0.299,123.011,8,0.0646,4,368000
5ZhKq6KBzL1nUNRmdBJdNV,0.766,0.841,-7.777,1,3.83e-05,0.861,0.124,0.329,124.012,9,0.0791,4,379355
0r80urp7Px6kt2oK14lqgh,0.739,0.682,-7.824,1,0.00837,0.888,0.0831,0.165,121.006,0,0.04,4,515703
7FbKvU4PI0hodrETCtlRYO,0.787,0.726,-8.31,1,0.000108,0.39,0.0617,0.244,123.997,4,0.0606,4,481769
0E0Dy8WQLtRD2RBnQHI2ND,0.757,0.974,-7.472,1,0.000303,0.825,0.0478,0.858,123.995,0,0.0514,4,411713
